register,name,alt_name,einheit,quelle,typ,type_code,fw_scale,fw_scale_code,anzeige_faktor,elem_size,count,belegt_regs,teil_von,source_ptr_v150,konfidenz,beispiel_entladen,beispiel_laden,v_entladen,v_laden,v_ref_v150,v_dc_entladen,v_backup,v_unter_dod,v_laden_6pack,v_bat_ab,v_boot,min_all,max_all,n_werte,n_logs,notiz
46501,eeprom_struct_00_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014ECC,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 0 — u32 obere 16 Bit | SRAM-Ziel 0x20014ECC | Werte: u16 (obere 16 Bit eines u32) | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46502,eeprom_struct_00_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014ECC,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 0 — u32 untere 16 Bit | SRAM-Ziel 0x20014ECC | Werte: u16 (untere 16 Bit eines u32) | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46503,eeprom_struct_01_reg0,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014ED0,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 1 — u16 Wert | SRAM-Ziel 0x20014ED0 | Werte: u16 Wert | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46504,eeprom_struct_01_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014ED4,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 1 — u32 obere 16 Bit | SRAM-Ziel 0x20014ED4 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46505,eeprom_struct_01_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014ED4,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 1 — u32 untere 16 Bit | SRAM-Ziel 0x20014ED4 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46506,eeprom_struct_02_reg0,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014ED8,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 2 — u16 Wert | SRAM-Ziel 0x20014ED8 | Werte: u16 Wert | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46507,eeprom_struct_02_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EDC,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 2 — u32 obere 16 Bit | SRAM-Ziel 0x20014EDC | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46508,eeprom_struct_02_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EDC,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 2 — u32 untere 16 Bit | SRAM-Ziel 0x20014EDC | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46509,eeprom_struct_03_reg0,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EE0,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 3 — u16 Wert | SRAM-Ziel 0x20014EE0 | Werte: u16 Wert | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46510,eeprom_struct_03_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EE4,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 3 — u32 obere 16 Bit | SRAM-Ziel 0x20014EE4 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46511,eeprom_struct_03_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EE4,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 3 — u32 untere 16 Bit | SRAM-Ziel 0x20014EE4 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46512,eeprom_struct_04_reg0,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EE8,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 4 — u16 Wert | SRAM-Ziel 0x20014EE8 | Werte: u16 Wert | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46513,eeprom_struct_04_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EEC,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 4 — u32 obere 16 Bit | SRAM-Ziel 0x20014EEC | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46514,eeprom_struct_04_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EEC,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 4 — u32 untere 16 Bit | SRAM-Ziel 0x20014EEC | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46515,eeprom_struct_05_reg0,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EF0,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 5 — u16 Wert | SRAM-Ziel 0x20014EF0 | Werte: u16 Wert | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46516,eeprom_struct_05_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EF4,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 5 — u32 obere 16 Bit | SRAM-Ziel 0x20014EF4 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46517,eeprom_struct_05_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EF4,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 5 — u32 untere 16 Bit | SRAM-Ziel 0x20014EF4 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46518,eeprom_struct_06_reg0,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EF8,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 6 — u16 Wert | SRAM-Ziel 0x20014EF8 | Werte: u16 Wert | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46519,eeprom_struct_06_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EFC,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 6 — u32 obere 16 Bit | SRAM-Ziel 0x20014EFC | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46520,eeprom_struct_06_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014EFC,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 6 — u32 untere 16 Bit | SRAM-Ziel 0x20014EFC | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46521,eeprom_struct_07_reg0,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014F00,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 7 — u16 Wert | SRAM-Ziel 0x20014F00 | Werte: u16 Wert | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46522,eeprom_struct_07_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014F04,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 7 — u32 obere 16 Bit | SRAM-Ziel 0x20014F04 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46523,eeprom_struct_07_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014F04,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 7 — u32 untere 16 Bit | SRAM-Ziel 0x20014F04 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46524,eeprom_struct_08_reg0,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014F08,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 8 — u16 Wert | SRAM-Ziel 0x20014F08 | Werte: u16 Wert | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46525,eeprom_struct_08_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014F0C,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 8 — u32 obere 16 Bit | SRAM-Ziel 0x20014F0C | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46526,eeprom_struct_08_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014F0C,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 8 — u32 untere 16 Bit | SRAM-Ziel 0x20014F0C | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46527,eeprom_struct_09_reg0,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014F10,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 9 — u16 Wert | SRAM-Ziel 0x20014F10 | Werte: u16 Wert | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46528,eeprom_struct_09_reg1,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014F14,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 9 — u32 obere 16 Bit | SRAM-Ziel 0x20014F14 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
46529,eeprom_struct_09_reg2,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014F14,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. EEPROM-Struct Entry 9 — u32 untere 16 Bit | SRAM-Ziel 0x20014F14 | Werte: u16 | Write-Only: Nein | CAN-Empfang geprueft 2026-08-22: Micro-FW v116 (EMS_Inverter_CAN_Dispatcher 0x08001940) kennt Funktionscode 0x30-0x3E NICHT — die vom Write-Handler gesendete CAN-Nachricht wird kommentarlos verworfen. Schreiben kostet einen EEPROM-Zyklus ohne nachweisbare Wirkung. Details: Write_Register_46500_Block_v150.md Abschnitt 3 | BMS-FW v118 ebenfalls kein Empfaenger (prueft Zielfeld==3, unsere ID traegt 4; CAN-ID 0x00014130+idx) | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
